CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,Open_Year,Open_Month,Open_Day,Open_Hour,Open_Weekday
SUB000465,subapplication,Web Based Application,WBS000073,IM0000154,Closed,4,4,4.0,0.289314694,incident,KM0000778,closed,2.0,2013-06-13 10:23:00,2013-11-04 14:00:00,2013-11-04 14:01:00,1074620833.0,Unknown,5.0,#MULTIVALUE,2013,6,13,10,3
SBA000782,application,Server Based Application,WBS000043,IM0000155,Closed,3,3,3.0,0.527348581,incident,KM0001763,closed,1.0,2013-06-13 10:42:00,2013-12-09 15:05:00,2013-12-09 15:05:00,1337891667.0,Other,1.0,SD0000182,2013,6,13,10,3
SAP000003,application,SAP,WBS000271,IM0000156,Closed,5,5,5.0,0.65449422,incident,KM0001163,closed,9.0,2013-06-13 11:48:00,2013-12-18 09:09:00,2013-12-18 09:10:00,1229582222.0,Other,1.0,SD0000183,2013,6,13,11,3
SBA000834,application,Server Based Application,WBS000223,IM0000157,Closed,5,5,5.0,0.643286309,incident,KM0000979,closed,2.0,2013-06-14 13:42:00,2013-11-21 10:24:00,2013-11-21 10:25:00,1193710556.0,Software,2.0,#MULTIVALUE,2013,6,14,13,4
WBA000124,application,Web Based Application,WBS000088,IM0000158,Closed,3,3,3.0,0.20223863,incident,KM0000611,closed,2.0,2013-06-17 11:11:00,2013-11-12 13:46:00,2013-11-12 13:46:00,1115583056.0,Other,1.0,SD0000185,2013,6,17,11,0
WBA000082,application,Web Based Application,WBS000055,IM0000159,Closed,4,4,4.0,0.827583428,incident,KM0000401,closed,4.0,2013-06-17 14:47:00,2013-11-12 13:46:00,2013-11-12 13:46:00,1111987222.0,Other,1.0,SD0000186,2013,6,17,14,0
WBA000124,application,Web Based Application,WBS000088,IM0000160,Closed,5,5,5.0,0.839190322,request for information,KM0000611,closed,8.0,2013-06-18 13:44:00,2013-11-12 14:33:00,2013-11-12 14:33:00,1103331389.0,Other,1.0,SD0000187,2013,6,18,13,1
WBA000124,application,Web Based Application,WBS000088,IM0000161,Closed,4,4,4.0,0.508676128,incident,KM0000611,closed,6.0,2013-06-19 05:54:00,2013-11-08 15:06:00,2013-11-08 15:06:00,3134163889.0,Software,1.0,SD0000188,2013,6,19,5,2
WBA000077,application,Web Based Application,WBS000153,IM0000162,Closed,5,5,5.0,0.9836344,incident,KM0000412,closed,0.0,2013-06-19 15:33:00,,2013-10-10 17:26:00,4582819444.0,Software,4.0,#MULTIVALUE,2013,6,19,15,2
WSR001424,computer,Windows Server,WBS000102,IM0000163,Closed,4,4,4.0,0.385271533,incident,KM0000970,closed,7.0,2013-06-19 15:46:00,2014-02-13 15:14:00,2014-02-13 15:14:00,1763476667.0,Software,1.0,SD0000190,2013,6,19,15,2
WBA000011,application,Web Based Application,WBS000152,IM0000164,Closed,5,5,5.0,0.4033218,incident,KM0001724,closed,6.0,2013-06-20 13:01:00,2014-02-05 07:32:00,2014-02-05 07:33:00,1508066667.0,No error - works as designed,2.0,#MULTIVALUE,2013,6,20,13,3
WBA000124,application,Web Based Application,WBS000088,IM0000166,Closed,4,4,4.0,0.307174989,incident,KM0000611,closed,2.0,2013-06-24 14:43:00,2013-11-12 13:51:00,2013-11-12 13:51:00,1059632222.0,Other,1.0,SD0000192,2013,6,24,14,0
WBA000124,application,Web Based Application,WBS000088,IM0000167,Closed,4,4,4.0,0.648836001,incident,KM0000611,closed,2.0,2013-06-26 11:36:00,2013-11-12 13:47:00,2013-11-12 13:47:00,1041692778.0,Other,1.0,SD0000194,2013,6,26,11,2
STA000033,application,Standard Application,WBS000066,IM0000168,Closed,5,5,5.0,0.875886097,incident,KM0000575,closed,2.0,2013-06-26 12:09:00,2013-11-18 09:14:00,2013-11-18 09:15:00,5237869444.0,Software,1.0,SD0000195,2013,6,26,12,2
WBA000124,application,Web Based Application,WBS000088,IM0000170,Closed,4,4,4.0,0.889155739,incident,KM0000611,closed,13.0,2013-06-27 10:11:00,2014-02-13 15:17:00,2014-02-13 15:17:00,1449696667.0,Other,2.0,#MULTIVALUE,2013,6,27,10,3
SUB000508,subapplication,Web Based Application,WBS000162,IM0000171,Closed,3,3,3.0,0.540691699,incident,KM0000553,closed,6.0,2013-06-27 10:24:00,2013-11-12 15:27:00,2013-11-12 15:27:00,6297088889.0,Software,1.0,SD0000198,2013,6,27,10,3
WBA000124,application,Web Based Application,WBS000088,IM0000172,Closed,4,4,4.0,0.586489663,incident,KM0000611,closed,4.0,2013-06-27 12:51:00,2013-11-12 13:49:00,2013-11-12 13:49:00,1029982222.0,Other,1.0,SD0000199,2013,6,27,12,3
SBA000782,application,Server Based Application,WBS000043,IM0000173,Closed,3,3,3.0,0.881855936,incident,KM0001763,closed,1.0,2013-06-28 07:52:00,2013-12-09 15:07:00,2013-12-09 15:08:00,12252575.0,Software,1.0,SD0000201,2013,6,28,7,4
SBA000045,application,Server Based Application,WBS000170,IM0000174,Closed,5,5,5.0,0.884553926,incident,KM0000565,closed,1.0,2013-06-28 08:42:00,2014-01-08 15:24:00,2014-01-08 15:24:00,3028388889.0,Software,1.0,SD0000203,2013,6,28,8,4
WBA000124,application,Web Based Application,WBS000088,IM0000175,Closed,4,4,4.0,0.955693081,incident,KM0000611,closed,2.0,2013-06-28 09:11:00,2013-11-12 14:08:00,2013-11-12 14:09:00,1637583333.0,No error - works as designed,1.0,SD0000202,2013,6,28,9,4
SUB000068,subapplication,Server Based Application,WBS000129,IM0000176,Closed,3,3,3.0,0.91246942,incident,KM0001274,closed,3.0,2013-06-28 12:06:00,2013-10-04 13:47:00,2013-10-04 14:23:00,1871666667.0,Unknown,1.0,SD0000204,2013,6,28,12,4
WBA000124,application,Web Based Application,WBS000088,IM0000177,Closed,4,4,4.0,0.038186122,incident,KM0000611,closed,2.0,2013-07-01 11:30:00,2013-11-12 13:49:00,2013-11-12 13:49:00,1010306667.0,Other,1.0,SD0000205,2013,7,1,11,0
WBA000124,application,Web Based Application,WBS000088,IM0000178,Closed,4,4,4.0,0.752879126,incident,KM0000611,closed,6.0,2013-07-01 14:25:00,2013-12-19 11:19:00,2013-12-19 11:19:00,1288389444.0,Software,1.0,SD0000206,2013,7,1,14,0
SUB000535,subapplication,Web Based Application,WBS000066,IM0000179,Closed,4,4,4.0,0.477671355,incident,KM0000928,closed,3.0,2013-07-02 11:22:00,2014-02-17 12:58:00,2014-02-17 12:58:00,1276821389.0,Software,1.0,SD0000207,2013,7,2,11,1
WBA000124,application,Web Based Application,WBS000088,IM0000180,Closed,4,4,4.0,0.767496996,incident,KM0000611,closed,10.0,2013-07-03 14:45:00,2013-11-12 14:41:00,2013-11-12 14:41:00,9869316667.0,Other,1.0,SD0000209,2013,7,3,14,2
SBA000464,application,Server Based Application,WBS000073,IM0000181,Closed,4,4,4.0,0.585335212,incident,KM0001369,closed,5.0,2013-07-04 10:06:00,2013-10-15 14:07:00,2013-10-15 14:07:00,6036144444.0,Operator error,3.0,#MULTIVALUE,2013,7,4,10,3
SUB000535,subapplication,Web Based Application,WBS000066,IM0000182,Closed,5,5,5.0,0.7439431,incident,KM0000928,closed,2.0,2013-07-04 10:01:00,2013-10-02 08:10:00,2013-10-02 08:10:00,6701497222.0,Software,1.0,SD0000211,2013,7,4,10,3
WBA000082,application,Web Based Application,WBS000055,IM0000183,Closed,5,5,5.0,0.636269154,incident,KM0000401,closed,7.0,2013-07-04 15:27:00,2013-10-01 16:28:00,2013-10-01 16:28:00,6361880556.0,Other,1.0,SD0000213,2013,7,4,15,3
STA000033,application,Standard Application,WBS000066,IM0000184,Closed,4,4,4.0,0.877300897,incident,KM0000575,closed,2.0,2013-07-05 13:35:00,2013-11-18 09:22:00,2013-11-18 09:24:00,2175.0,Operator error,1.0,SD0000214,2013,7,5,13,4
STA000033,application,Standard Application,WBS000066,IM0000185,Closed,3,3,3.0,0.677920672,incident,KM0000575,closed,0.0,2013-07-08 09:13:00,2013-12-04 14:25:00,2013-12-04 14:25:00,1128583056.0,Other,1.0,SD0000215,2013,7,8,9,0
STA000033,application,Standard Application,WBS000066,IM0000186,Closed,5,5,5.0,0.187710003,incident,KM0000575,closed,2.0,2013-07-08 09:42:00,2013-11-18 09:12:00,2013-11-18 09:13:00,5708625.0,Software,1.0,SD0000216,2013,7,8,9,0
SBA000607,application,Server Based Application,WBS000263,IM0000187,Closed,4,4,4.0,0.692452022,incident,KM0000592,closed,7.0,2013-07-08 11:29:00,2013-10-18 13:30:00,2013-10-18 13:30:00,7790066667.0,Other,1.0,SD0000217,2013,7,8,11,0
CBA000018,application,Client Based Application,WBS000251,IM0000188,Closed,4,4,4.0,0.821460058,incident,KM0000655,closed,12.0,2013-07-08 15:49:00,2013-10-15 09:26:00,2013-10-15 09:27:00,1267222222.0,Unknown,1.0,SD0000218,2013,7,8,15,0
SBA000711,application,Server Based Application,WBS000115,IM0000190,Closed,4,4,4.0,0.575065711,incident,KM0000891,closed,10.0,2013-07-09 12:04:00,2013-10-08 08:40:00,2013-10-08 08:40:00,6791083333.0,Software,1.0,SD0000220,2013,7,9,12,1
WBA000133,application,Web Based Application,WBS000073,IM0000192,Closed,5,5,5.0,0.345321172,incident,KM0001611,closed,7.0,2013-07-09 15:43:00,2013-11-04 08:39:00,2013-11-04 08:39:00,8623983333.0,No error - works as designed,1.0,SD0000222,2013,7,9,15,1
SBA000782,application,Server Based Application,WBS000043,IM0000193,Closed,3,3,3.0,0.071060375,incident,KM0001763,closed,1.0,2013-07-09 16:18:00,2013-12-09 14:58:00,2013-12-09 14:58:00,8525833333.0,Other,1.0,SD0000223,2013,7,9,16,1
WBA000009,application,Web Based Application,WBS000168,IM0000194,Closed,5,5,5.0,0.520731429,incident,KM0001724,closed,12.0,2013-07-10 10:59:00,2013-10-30 12:48:00,2013-10-30 12:48:00,5047777778.0,Software,1.0,SD0000224,2013,7,10,10,2
STA000033,application,Standard Application,WBS000066,IM0000195,Closed,4,4,4.0,0.027182852,incident,KM0000575,closed,2.0,2013-07-10 13:57:00,2013-11-18 09:18:00,2013-11-18 09:18:00,55025.0,Software,1.0,SD0000225,2013,7,10,13,2
WBA000124,application,Web Based Application,WBS000088,IM0000196,Closed,4,4,4.0,0.458561462,incident,KM0000611,closed,2.0,2013-07-11 09:28:00,2013-11-12 14:03:00,2013-11-12 14:03:00,9285844444.0,Other,1.0,SD0000226,2013,7,11,9,3
WBA000124,application,Web Based Application,WBS000088,IM0000197,Closed,4,4,4.0,0.791206808,incident,KM0000611,closed,3.0,2013-07-11 11:20:00,2014-01-03 11:34:00,2014-01-03 11:34:00,1291741667.0,No error - works as designed,1.0,SD0000227,2013,7,11,11,3
SUB000508,subapplication,Web Based Application,WBS000162,IM0000198,Closed,4,4,4.0,0.769775666,incident,KM0000553,closed,13.0,2013-07-11 10:56:00,2014-03-27 15:13:00,2014-03-27 15:13:00,2653458333.0,Software,2.0,#MULTIVALUE,2013,7,11,10,3
WBA000124,application,Web Based Application,WBS000088,IM0000200,Closed,3,3,3.0,0.631593143,incident,KM0000611,closed,2.0,2013-07-11 12:01:00,2013-11-12 14:08:00,2013-11-12 14:09:00,9261197222.0,Other,1.0,SD0000229,2013,7,11,12,3
SUB000508,subapplication,Web Based Application,WBS000162,IM0000201,Closed,4,4,4.0,0.779162427,incident,KM0000553,closed,4.0,2013-07-11 15:21:00,2013-10-01 10:11:00,2013-10-01 10:11:00,457355.0,Software,1.0,SD0000230,2013,7,11,15,3
SBA000782,application,Server Based Application,WBS000043,IM0000202,Closed,3,3,3.0,0.462199914,incident,KM0001763,closed,4.0,2013-07-11 16:08:00,2013-10-09 15:00:00,2013-10-09 15:00:00,4935288889.0,Other,1.0,SD0000231,2013,7,11,16,3
SBA000782,application,Server Based Application,WBS000043,IM0000204,Closed,3,3,3.0,0.387451908,incident,KM0001763,closed,1.0,2013-07-12 08:15:00,2013-10-09 14:20:00,2013-10-09 14:20:00,6675875.0,Other,1.0,SD0000232,2013,7,12,8,4
WBA000082,application,Web Based Application,WBS000055,IM0000206,Closed,4,4,4.0,0.659237184,incident,KM0000401,closed,4.0,2013-07-12 14:13:00,2013-11-12 14:11:00,2013-11-12 14:11:00,9134563889.0,No error - works as designed,1.0,SD0000236,2013,7,12,14,4
SUB000508,subapplication,Web Based Application,WBS000162,IM0000207,Closed,4,4,4.0,0.162621487,incident,KM0000553,closed,2.0,2013-07-12 15:11:00,,2013-11-27 15:36:00,7317083333.0,Referred,1.0,SD0000237,2013,7,12,15,4
SBA000263,application,Server Based Application,WBS000072,IM0000208,Closed,5,5,5.0,0.237493315,request for information,KM0001116,closed,4.0,2013-07-15 08:34:00,2013-10-25 08:10:00,2013-10-25 08:10:00,1490008333.0,Other,2.0,#MULTIVALUE,2013,7,15,8,0
WBA000124,application,Web Based Application,WBS000088,IM0000209,Closed,3,3,3.0,0.403692819,incident,KM0000611,closed,2.0,2013-07-15 09:04:00,2013-11-12 14:07:00,2013-11-12 14:07:00,8869425.0,Other,1.0,SD0000238,2013,7,15,9,0
SUB000535,subapplication,Web Based Application,WBS000066,IM0000210,Closed,4,4,4.0,0.952598878,incident,KM0000928,closed,3.0,2013-07-15 09:53:00,2013-11-12 10:17:00,2013-11-12 10:17:00,8710469444.0,Unknown,1.0,SD0000239,2013,7,15,9,0
WBA000133,application,Web Based Application,WBS000073,IM0000211,Closed,4,4,4.0,0.743261642,incident,KM0001153,closed,2.0,2013-07-15 14:38:00,2013-10-22 20:04:00,2013-10-22 20:05:00,7488533333.0,Other,1.0,SD0000242,2013,7,15,14,0
SBA000713,application,Server Based Application,WBS000136,IM0000212,Closed,4,4,4.0,0.02980429,incident,KM0000970,closed,3.0,2013-07-15 14:39:00,2014-01-06 14:48:00,2014-01-06 14:48:00,3586388889.0,Software,2.0,#MULTIVALUE,2013,7,15,14,0
WBA000082,application,Web Based Application,WBS000055,IM0000213,Closed,5,5,5.0,0.009259762,incident,KM0000401,closed,2.0,2013-07-15 14:23:00,2013-11-12 14:08:00,2013-11-12 14:08:00,9027441667.0,Other,1.0,SD0000241,2013,7,15,14,0
SBA000782,application,Server Based Application,WBS000043,IM0000214,Closed,3,3,3.0,0.513261308,incident,KM0000215,closed,3.0,2013-07-15 15:01:00,2013-10-01 14:20:00,2013-10-01 14:20:00,7839583333.0,Software,2.0,#MULTIVALUE,2013,7,15,15,0
SBA000646,application,Server Based Application,WBS000314,IM0000215,Closed,3,3,3.0,0.22834997,incident,KM0001250,closed,3.0,2013-07-16 09:52:00,2013-10-30 13:14:00,2013-10-30 13:14:00,2973786111.0,Unknown,1.0,SD0000245,2013,7,16,9,1
SBA000782,application,Server Based Application,WBS000043,IM0000216,Closed,3,3,3.0,0.904590297,incident,KM0001763,closed,3.0,2013-07-16 08:23:00,2013-12-09 14:31:00,2013-12-09 14:31:00,8523197222.0,Other,2.0,#MULTIVALUE,2013,7,16,8,1
WBA000124,application,Web Based Application,WBS000088,IM0000217,Closed,4,4,4.0,0.532149762,incident,KM0000611,closed,5.0,2013-07-16 15:05:00,2013-11-12 14:09:00,2013-11-12 14:09:00,8915705556.0,Other,1.0,SD0000251,2013,7,16,15,1
SBA000782,application,Server Based Application,WBS000043,IM0000218,Closed,4,4,4.0,0.673956933,incident,KM0001762,closed,2.0,2013-07-16 15:43:00,2013-12-09 14:29:00,2013-12-09 14:29:00,1090758056.0,Other,1.0,SD0000253,2013,7,16,15,1
CBA000014,application,Client Based Application,WBS000073,IM0000220,Closed,4,3,3.0,0.40701737,incident,KM0001692,closed,3.0,2013-07-16 15:43:00,2013-10-10 12:17:00,2013-10-10 12:17:00,6475580556.0,Software,370.0,#MULTIVALUE,2013,7,16,15,1
WBA000124,application,Web Based Application,WBS000088,IM0000221,Closed,4,4,4.0,0.100362807,incident,KM0000611,closed,12.0,2013-07-16 17:28:00,2013-12-31 12:58:00,2013-12-31 12:58:00,7081647222.0,Other,1.0,SD0000256,2013,7,16,17,1
WBA000124,application,Web Based Application,WBS000088,IM0000222,Closed,4,4,4.0,0.845594836,incident,KM0000611,closed,10.0,2013-07-17 09:23:00,2013-11-11 12:45:00,2013-11-11 12:45:00,8748566667.0,Other,1.0,SD0000257,2013,7,17,9,2
LAP001209,computer,Laptop,WBS000187,IM0000223,Closed,5,5,5.0,0.274860264,incident,KM0000318,closed,10.0,2013-07-17 08:31:00,2013-10-10 10:35:00,2013-10-10 10:35:00,9182305556.0,User error,2.0,#MULTIVALUE,2013,7,17,8,2
SUB000545,subapplication,Web Based Application,WBS000073,IM0000224,Closed,5,5,5.0,0.514084889,incident,KM0000795,closed,13.0,2013-07-17 10:13:00,,2013-10-01 15:19:00,5569383333.0,Other,1.0,SD0000258,2013,7,17,10,2
WBA000124,application,Web Based Application,WBS000088,IM0000225,Closed,4,4,4.0,0.798548567,incident,KM0000611,closed,4.0,2013-07-17 14:02:00,2014-03-05 12:03:00,2014-03-05 12:03:00,1405689444.0,Software,1.0,SD0000260,2013,7,17,14,2
WBA000124,application,Web Based Application,WBS000088,IM0000227,Closed,3,3,3.0,0.942035749,incident,KM0000611,closed,6.0,2013-07-17 14:51:00,2014-01-29 13:29:00,2014-01-29 13:29:00,9614777778.0,No error - works as designed,1.0,SD0000261,2013,7,17,14,2
WBA000133,application,Web Based Application,WBS000073,IM0000228,Closed,4,4,4.0,0.735696536,incident,KM0001259,closed,8.0,2013-07-19 10:14:00,2013-10-15 13:52:00,2013-10-15 13:52:00,2007588889.0,Unknown,3.0,#MULTIVALUE,2013,7,19,10,4
DTA000414,application,Desktop Application,WBS000135,IM0000229,Closed,5,5,5.0,0.132310507,request for information,KM0000872,closed,21.0,2013-07-22 09:44:00,2013-10-17 08:41:00,2013-10-17 08:41:00,4457077778.0,Software,2.0,#MULTIVALUE,2013,7,22,9,0
WBA000082,application,Web Based Application,WBS000055,IM0000230,Closed,4,4,4.0,0.906482434,incident,KM0000401,closed,6.0,2013-07-22 14:18:00,2013-11-12 14:41:00,2013-11-12 14:42:00,1109752778.0,Other,1.0,SD0000268,2013,7,22,14,0
SUB000508,subapplication,Web Based Application,WBS000162,IM0000231,Closed,4,4,4.0,0.510870231,incident,KM0000553,closed,2.0,2013-07-23 09:46:00,2014-01-10 08:34:00,2014-01-10 08:35:00,1219328611.0,Other,1.0,SD0000269,2013,7,23,9,1
WBA000124,application,Web Based Application,WBS000088,IM0000232,Closed,4,4,4.0,0.662804932,incident,KM0000611,closed,6.0,2013-07-23 10:15:00,2013-11-12 14:23:00,2013-11-12 14:23:00,2560444444.0,Other,1.0,SD0000270,2013,7,23,10,1
SBA000464,application,Server Based Application,WBS000073,IM0000233,Closed,4,4,4.0,0.953377954,incident,KM0001369,closed,5.0,2013-07-23 11:19:00,2013-12-20 11:27:00,2013-12-20 11:28:00,8331091667.0,Data,1.0,SD0000271,2013,7,23,11,1
SBA000782,application,Server Based Application,WBS000043,IM0000234,Closed,3,3,3.0,0.613703656,incident,KM0001763,closed,1.0,2013-07-23 11:48:00,2013-12-09 14:25:00,2013-12-09 14:25:00,1042116389.0,Other,1.0,SD0000272,2013,7,23,11,1
WBA000124,application,Web Based Application,WBS000088,IM0000235,Closed,4,4,4.0,0.463040389,incident,KM0000611,closed,6.0,2013-07-23 13:55:00,2013-11-12 14:06:00,2013-11-12 14:06:00,8401738889.0,Other,1.0,SD0000273,2013,7,23,13,1
WBA000124,application,Web Based Application,WBS000088,IM0000236,Closed,3,3,3.0,0.284811699,incident,KM0000611,closed,2.0,2013-07-24 12:04:00,2013-10-01 16:28:00,2013-10-01 16:28:00,5188902778.0,Unknown,1.0,SD0000279,2013,7,24,12,2
WBA000124,application,Web Based Application,WBS000088,IM0000238,Closed,5,5,5.0,0.346551718,incident,KM0000611,closed,2.0,2013-07-25 11:52:00,,2013-10-01 16:41:00,23725.0,Software,1.0,SD0000285,2013,7,25,11,3
WBA000124,application,Web Based Application,WBS000088,IM0000239,Closed,4,4,4.0,0.724084688,incident,KM0000611,closed,2.0,2013-07-25 15:19:00,2013-11-12 14:07:00,2013-11-12 14:07:00,2877777778.0,Other,1.0,SD0000286,2013,7,25,15,3
WBA000124,application,Web Based Application,WBS000088,IM0000240,Closed,4,4,4.0,0.459900753,incident,KM0000611,closed,2.0,2013-07-26 09:52:00,2013-11-12 14:06:00,2013-11-12 14:06:00,8127419444.0,Other,1.0,SD0000287,2013,7,26,9,4
WBA000124,application,Web Based Application,WBS000088,IM0000241,Closed,4,4,4.0,0.351690403,incident,KM0000611,closed,2.0,2013-07-26 13:18:00,2013-11-12 14:07:00,2013-11-12 14:07:00,8093180556.0,No error - works as designed,1.0,SD0000289,2013,7,26,13,4
WBA000082,application,Web Based Application,WBS000055,IM0000242,Closed,4,4,4.0,0.977614303,incident,KM0000401,closed,9.0,2013-07-29 09:58:00,2013-12-31 13:06:00,2013-12-31 13:06:00,1041729167.0,Unknown,1.0,SD0000291,2013,7,29,9,0
SAP000004,application,SAP,WBS000271,IM0000243,Closed,5,5,5.0,0.783820118,request for information,KM0001270,closed,0.0,2013-07-29 12:57:00,2013-10-08 14:03:00,2013-10-08 14:03:00,4685527778.0,Other,2.0,#MULTIVALUE,2013,7,29,12,0
DTA000027,application,Desktop Application,WBS000217,IM0000245,Closed,5,5,5.0,0.631089332,incident,KM0001145,closed,0.0,2013-07-29 11:00:00,2013-10-10 12:05:00,2013-10-10 12:05:00,2879166667.0,Software,2.0,#MULTIVALUE,2013,7,29,11,0
WBA000124,application,Web Based Application,WBS000088,IM0000246,Closed,4,4,4.0,0.645436621,incident,KM0000611,closed,2.0,2013-07-29 12:53:00,2013-11-28 14:05:00,2013-11-28 14:06:00,2155944444.0,Other,1.0,SD0000294,2013,7,29,12,0
WBA000124,application,Web Based Application,WBS000088,IM0000247,Closed,4,4,4.0,0.876995692,incident,KM0000611,closed,8.0,2013-07-29 11:13:00,2013-11-12 14:19:00,2013-11-12 14:19:00,8011025.0,No error - works as designed,1.0,SD0000293,2013,7,29,11,0
CBA000014,application,Client Based Application,WBS000073,IM0000248,Closed,5,5,5.0,0.778874153,incident,KM0001723,closed,0.0,2013-07-29 17:01:00,2013-12-09 08:38:00,2013-12-09 08:38:00,7334383333.0,Other,1.0,SD0000297,2013,7,29,17,0
LAP001536,computer,Laptop,WBS000091,IM0000249,Closed,5,5,5.0,0.760439098,incident,KM0001444,closed,7.0,2013-07-30 08:32:00,2013-11-19 13:29:00,2013-11-19 13:29:00,6215538889.0,Hardware,2.0,#MULTIVALUE,2013,7,30,8,1
WBA000124,application,Web Based Application,WBS000088,IM0000250,Closed,4,4,4.0,0.035345665,incident,KM0000611,closed,2.0,2013-07-30 11:31:00,2013-11-12 14:18:00,2013-11-12 14:18:00,7902891667.0,Other,1.0,SD0000298,2013,7,30,11,1
SBA000759,application,Server Based Application,WBS000296,IM0000251,Closed,5,5,5.0,0.668225069,request for information,KM0001031,closed,0.0,2013-07-30 13:32:00,2013-10-08 14:29:00,2013-10-08 14:29:00,1006736111.0,Other,1.0,SD0000301,2013,7,30,13,1
WBA000082,application,Web Based Application,WBS000055,IM0000252,Closed,4,4,4.0,0.790732715,incident,KM0000401,closed,4.0,2013-07-30 12:48:00,2013-11-12 14:34:00,2013-11-12 14:34:00,7892616667.0,Other,1.0,SD0000299,2013,7,30,12,1
SBA000759,application,Server Based Application,WBS000296,IM0000253,Closed,4,4,4.0,0.054301041,request for information,KM0001711,closed,1.0,2013-07-30 14:18:00,2013-10-08 14:30:00,2013-10-08 14:31:00,3518805556.0,Inquiry,1.0,SD0000302,2013,7,30,14,1
SAP000004,application,SAP,WBS000271,IM0000254,Closed,5,5,5.0,0.640551688,request for information,KM0001269,closed,5.0,2013-07-31 09:06:00,2013-10-15 11:45:00,2013-10-15 11:45:00,5696552778.0,Other,1.0,SD0000303,2013,7,31,9,2
